"Premieres","1326","USA","NfS ","Die Tonträgerproduktionen (LP und CD) der jetzigen ACC Heritage of America Band (früher Tactical Air Command Band) sind in ihrer Konsequenz einmalig unter den Produktionen der amerikanischen Militärorchester. Hinter der Anlage des Projektes steht Lowell E. Graham, seit 1995 Chef der United States Air Force Band in Washington DC. Erste Ansätze sind bereits während seiner Arbeit mit der Air Force Band of the Golden Gate belegbar. Mit dem 45-Mann-Orchester aus Langley erarbeite Graham im Laufe der Zeit eine Diskographie, die man als ideales Wirken eines Militärorchesters im Sinne der Blasmusik zu werten hat. Losgelöst von kommerziellen Zwängen wurden die dienstlichen Tätigkeitsfelder einer Militärmusik in exemplarischen Einspielungen abgedeckt und auch die Unterhaltung in gesamter Bandbreite dargestellt. In dieser Arbeit ist die Transkription der Spitzenklasse ebenso vertreten wie die originale Blasmusik, welche in der letzten Zeit den Schwerpunkt der Aufnahmen bildet. Vielfach sind es Auftragswerke mit Bezug zum Abenteuer Fliegen, der Luftfahrt und Luftwaffe, ohne daß sich hieraus ein Wirken im Sinne einer fliegerischen Wehrertüchtigung ableiten ließe. Diese Arbeit setzt Lowell Graham nunmehr in Washington auf höherer Ebene konsequent fort, während in Langley Capt. Larry H. Lang energisch und zielstrebig auf den Pfaden von Lowell E. Graham wandelt.","","KOB","","","","","","","NfS (USAir Force ACC)","",""
"Prevailing Winds","1327","USA","Summit DCD 192","Mallory Thompson war nur für kurze Zeit – als direkte Nachfolgerin von Eugene Corporon – in Cincinnati tätig. Sie konnte das von ihrem Vorgänger erreichte musikalische Niveau halten.","usaprevailingwinds","KOB","Carpe Diem Musikverlag","39,90","DCD192","","","","SUMMIT","20.4",""
"Prism","1328","USA","Mark MCD-2408","Hinweise zu den Produktionen der Firma Mark Custom Recording Service siehe CD »1988 Mid-West US Marine Band«.","usaprism","KOB","Carpe Diem Musikverlag","35,00","MCD-2408","","","","Mark","17.9",""
"Rejouissance","1329","USA","Mark MCD-2924","","usarejoussance","KOB","Carpe Diem Musikverlag","35,00","mcd3077","","","","Mark","17.9",""
"Richard Strauss","1331","USA","NfS ","Die Tonträgerproduktionen (LP und CD) der jetzigen ACC Heritage of America Band (früher Tactical Air Command Band) sind in ihrer Konsequenz einmalig unter den Produktionen der amerikanischen Militärorchester. Hinter der Anlage des Projektes steht Lowell E. Graham, seit 1995 Chef der United States Air Force Band in Washington DC. Erste Ansätze sind bereits während seiner Arbeit mit der Air Force Band of the Golden Gate belegbar. Mit dem 45-Mann-Orchester aus Langley erarbeite Graham im Laufe der Zeit eine Diskographie, die man als ideales Wirken eines Militärorchesters im Sinne der Blasmusik zu werten hat. Losgelöst von kommerziellen Zwängen wurden die dienstlichen Tätigkeitsfelder einer Militärmusik in exemplarischen Einspielungen abgedeckt und auch die Unterhaltung in gesamter Bandbreite dargestellt. In dieser Arbeit ist die Transkription der Spitzenklasse ebenso vertreten wie die originale Blasmusik, welche in der letzten Zeit den Schwerpunkt der Aufnahmen bildet. Vielfach sind es Auftragswerke mit Bezug zum Abenteuer Fliegen, der Luftfahrt und Luftwaffe, ohne daß sich hieraus ein Wirken im Sinne einer fliegerischen Wehrertüchtigung ableiten ließe. Diese Arbeit setzt Lowell Graham nunmehr in Washington auf höherer Ebene konsequent fort, während in Langley Capt. Larry H. Lang energisch und zielstrebig auf den Pfaden von Lowell E. Graham wandelt.","","KOB","","","","","","","NfS (USAir Force ACC)","",""
"River of Life","1332","USA","WFR185","","usariveroflife","KOB","Carpe Diem Musikverlag","39,90","WFR185","","","","WFR","20.4",""
"Roman Trilogy ","1333","USA","US Air Force Band (NfS)","","usaromantrilogy","KOB","","","","","","","NfS (USAir Force)","",""
"Romantic Sensibilities","1334","USA","Great Lakes Music WW 423","","","KOB","","","","","","","Great Lakes","",""
"Saxophone Vocalise","1335","USA","Delos DE3188","Diese Produktion sollte vorrangig denjenigen deutschen Blasmusikern als Geschenk zugestellt werden, die immer noch nicht ihren Frieden mit dem Saxophon schlißene konnten.","","KOB","","","","","","","Delos","",""
"Screamers / March Time","1336","USA","Mercury","","","KOB","","","","","","","Mercury","",""
"Sforzando!","1339","USA","Mark MCD-1810","Hinweise zu den Produktionen der Firma Mark Custom Recording Service siehe CD »1988 Mid-West US Marine Band«.","usasforzando","KOB","","","","","","","Mark","",""
"Shadows of Eternity","1340","USA","Mark MCD-2271","Hinweise zu den Produktionen der Firma Mark Custom Recording Service siehe CD »1988 Mid-West US Marine Band«.","","KOB","","","","","","","Mark","",""
"Marine Band Showcase – Volume Two","1341","USA","US Marine Band (NfS)","","","KOB","","","","","","","NfS (Marine Band)","",""
"Sinfonia Voci","1342","USA","Concordia University","","usasinfoniavoci","KOB","","","","","","","West Coast","","0:53:33"
"Sing Sing / Sing!","1343","USA","BBBC","Feinste Brass-Band-Musik àl'américaine – das ist der Inhalt dieser CD. Sie wurde eigens für eine Skandinavien-Tournee dieser Gruppe produziert. Weitere CDs könnten getrost folgen.Übrigens: Solo-Eufonium in dieser Band spielt Steven Mead.","usasingsingsing","BRB","Carpe Diem Musikverlag","39,90","290","","","","BBBC","20.4",""
"Soliloquy","1344","USA","West Coast TTU-585","","","KOB","","","","","","","West Coast","",""
"Solo!","1345","USA","NfS ","Die Tonträgerproduktionen (LP und CD) der jetzigen ACC Heritage of America Band (früher Tactical Air Command Band) sind in ihrer Konsequenz einmalig unter den Produktionen der amerikanischen Militärorchester. Hinter der Anlage des Projektes steht Lowell E. Graham, seit 1995 Chef der United States Air Force Band in Washington DC. Erste Ansätze sind bereits während seiner Arbeit mit der Air Force Band of the Golden Gate belegbar. Mit dem 45-Mann-Orchester aus Langley erarbeite Graham im Laufe der Zeit eine Diskographie, die man als ideales Wirken eines Militärorchesters im Sinne der Blasmusik zu werten hat. Losgelöst von kommerziellen Zwängen wurden die dienstlichen Tätigkeitsfelder einer Militärmusik in exemplarischen Einspielungen abgedeckt und auch die Unterhaltung in gesamter Bandbreite dargestellt. In dieser Arbeit ist die Transkription der Spitzenklasse ebenso vertreten wie die originale Blasmusik, welche in der letzten Zeit den Schwerpunkt der Aufnahmen bildet. Vielfach sind es Auftragswerke mit Bezug zum Abenteuer Fliegen, der Luftfahrt und Luftwaffe, ohne daß sich hieraus ein Wirken im Sinne einer fliegerischen Wehrertüchtigung ableiten ließe. Diese Arbeit setzt Lowell Graham nunmehr in Washington auf höherer Ebene konsequent fort, während in Langley Capt. Larry H. Lang energisch und zielstrebig auf den Pfaden von Lowell E. Graham wandelt.","usasolousa","KOB","","","","","","","NfS (USAir Force ACC)","",""
"Songs and Dances","1346","USA","Klavier KCD 11066","","usasongsanddances","KOB","","","","","","","Klavier","",""
"Songs of Grace & Songs of Glory","1347","USA","WFR184","","usasongsofgrace","KOB","Carpe Diem Musikverlag","39,90","WFR184","","","","WFR","20.4",""
"Songs of the Earth","1348","USA","US Air Force Band (NfS)","","usasongsoftheearth","KOB","","","","","","","NfS (USAir Force)","",""
"Sound Off!","1349","USA","US Marine Band (NfS)","","usasoundoff","KOB","","","","","","","NfS (Marine Band)","",""
"Soundings","1350","USA","Klavier KCD 11047","","usasoundings","KOB","","","","","","","Klavier","",""
"Sousa","1351","USA","NfS ","Die Tonträgerproduktionen (LP und CD) der jetzigen ACC Heritage of America Band (früher Tactical Air Command Band) sind in ihrer Konsequenz einmalig unter den Produktionen der amerikanischen Militärorchester. Hinter der Anlage des Projektes steht Lowell E. Graham, seit 1995 Chef der United States Air Force Band in Washington DC. Erste Ansätze sind bereits während seiner Arbeit mit der Air Force Band of the Golden Gate belegbar. Mit dem 45-Mann-Orchester aus Langley erarbeite Graham im Laufe der Zeit eine Diskographie, die man als ideales Wirken eines Militärorchesters im Sinne der Blasmusik zu werten hat. Losgelöst von kommerziellen Zwängen wurden die dienstlichen Tätigkeitsfelder einer Militärmusik in exemplarischen Einspielungen abgedeckt und auch die Unterhaltung in gesamter Bandbreite dargestellt. In dieser Arbeit ist die Transkription der Spitzenklasse ebenso vertreten wie die originale Blasmusik, welche in der letzten Zeit den Schwerpunkt der Aufnahmen bildet. Vielfach sind es Auftragswerke mit Bezug zum Abenteuer Fliegen, der Luftfahrt und Luftwaffe, ohne daß sich hieraus ein Wirken im Sinne einer fliegerischen Wehrertüchtigung ableiten ließe. Diese Arbeit setzt Lowell Graham nunmehr in Washington auf höherer Ebene konsequent fort, während in Langley Capt. Larry H. Lang energisch und zielstrebig auf den Pfaden von Lowell E. Graham wandelt.","","KOB","","","","","","","NfS (USAir Force ACC)","",""
"Sousa Marches and other American Classics","1352","USA","West Coast UMB-141","","","KOB","","","","","","","West Coast","",""
"Sousa Spectaculars","1353","USA","West Coast EWE-152","","","KOB","","","","","","","West Coast","",""
"Standard Bearers of Excellence II","1354","USA","NfS ","Die Tonträgerproduktionen (LP und CD) der jetzigen ACC Heritage of America Band (früher Tactical Air Command Band) sind in ihrer Konsequenz einmalig unter den Produktionen der amerikanischen Militärorchester. Hinter der Anlage des Projektes steht Lowell E. Graham, seit 1995 Chef der United States Air Force Band in Washington DC. Erste Ansätze sind bereits während seiner Arbeit mit der Air Force Band of the Golden Gate belegbar. Mit dem 45-Mann-Orchester aus Langley erarbeite Graham im Laufe der Zeit eine Diskographie, die man als ideales Wirken eines Militärorchesters im Sinne der Blasmusik zu werten hat. Losgelöst von kommerziellen Zwängen wurden die dienstlichen Tätigkeitsfelder einer Militärmusik in exemplarischen Einspielungen abgedeckt und auch die Unterhaltung in gesamter Bandbreite dargestellt. In dieser Arbeit ist die Transkription der Spitzenklasse ebenso vertreten wie die originale Blasmusik, welche in der letzten Zeit den Schwerpunkt der Aufnahmen bildet. Vielfach sind es Auftragswerke mit Bezug zum Abenteuer Fliegen, der Luftfahrt und Luftwaffe, ohne daß sich hieraus ein Wirken im Sinne einer fliegerischen Wehrertüchtigung ableiten ließe. Diese Arbeit setzt Lowell Graham nunmehr in Washington auf höherer Ebene konsequent fort, während in Langley Capt. Larry H. Lang energisch und zielstrebig auf den Pfaden von Lowell E. Graham wandelt.","","KOB","","","","","","","NfS (USAir Force ACC)","",""
"Star Dawn","1355","USA","Delos","Eine herausragende CD, die auf die traditionalistische und doch stilistisch völlig eigene Musik dieses Amerikaners armenischer Herkunft aufmerkasm macht. Der weltberühmte Posaunenvirtuose Christian Linberg glänzt als Solist in der Symphony No. 29.","usastardawn","KOB","","","","","","","Delos","",""
"Stars & Stripes – Marches, Fanfares and Wind Band Spectaculars","1356","USA","West Coast CSW-158","","","KOB","","","","","","","West Coast","",""
"Stars and Stripes","1357","USA","Northshore Concert Band ","","usastarsandstripe","KOB","","","","","","","Northshore","",""
"Stars, Stripes & Sousa!","1358","USA","Classic Digital Inc. ","","usastarsstripessousa","KOB","","","","","","","Classic Digital","",""
"Stormworks – Chapter One","1359","USA","Stormworks","","usastormworks","KOB","","","","","","","Stormworks","",""
"Stravinsky – Strauss","1360","USA","NfS ","Die Tonträgerproduktionen (LP und CD) der jetzigen ACC Heritage of America Band (früher Tactical Air Command Band) sind in ihrer Konsequenz einmalig unter den Produktionen der amerikanischen Militärorchester. Hinter der Anlage des Projektes steht Lowell E. Graham, seit 1995 Chef der United States Air Force Band in Washington DC. Erste Ansätze sind bereits während seiner Arbeit mit der Air Force Band of the Golden Gate belegbar. Mit dem 45-Mann-Orchester aus Langley erarbeite Graham im Laufe der Zeit eine Diskographie, die man als ideales Wirken eines Militärorchesters im Sinne der Blasmusik zu werten hat. Losgelöst von kommerziellen Zwängen wurden die dienstlichen Tätigkeitsfelder einer Militärmusik in exemplarischen Einspielungen abgedeckt und auch die Unterhaltung in gesamter Bandbreite dargestellt. In dieser Arbeit ist die Transkription der Spitzenklasse ebenso vertreten wie die originale Blasmusik, welche in der letzten Zeit den Schwerpunkt der Aufnahmen bildet. Vielfach sind es Auftragswerke mit Bezug zum Abenteuer Fliegen, der Luftfahrt und Luftwaffe, ohne daß sich hieraus ein Wirken im Sinne einer fliegerischen Wehrertüchtigung ableiten ließe. Diese Arbeit setzt Lowell Graham nunmehr in Washington auf höherer Ebene konsequent fort, während in Langley Capt. Larry H. Lang energisch und zielstrebig auf den Pfaden von Lowell E. Graham wandelt.","","KOB","","","","","","","NfS (USAir Force ACC)","",""
"Strictly Sousa","1361","USA","Reference Recordings (auch über Great Lakes Music)","","","KOB","","","","","","","RR","",""
"Suncircles","1362","USA","Mark TMEA91MCD-3","Hinweise zu den Produktionen der Firma Mark Custom Recording Service siehe CD »1988 Mid-West US Marine Band«.","usasuncircles","KOB","","","","","","","Mark","",""
"Symphonic Moments","1363","USA","Brain BOCD 7507","","usasymphonicmoments","KOB","","","","","","","Brain","",""
"Symphonic Wind Music of Francis McBeth - From the 90s","1364","USA","Great Lakes Music FM 438","","symphonicwindmusic","KOB","Carpe Diem Musikverlag","39,9","GR9711-1","","","","Great Lakes","20.4",""
"Tapestries","1365","USA","John Boyd","","","KOB","","","","","","","Boyd","",""
"Teaching Music through Performance in Band – Grade 2 and 3","1366","USA","GIA CD-418","Diese Tripel-CD ist der erste Teil eines groß angelegten Projekts, daß zusammen mit einem parallel dazu erschienenen Buch pädagogische Hilfen für Dirigenten geben will. Die hier vertretenen Stücke stehen maximal im Schwierigkeitsgrad 3, was etwa der unteren Oberstufe entspricht.","usateachingmusic1","KOB","","","","3","","","GIA","",""
"Teaching Music Through Performance in Band – Grade 2 and 3 Vol. 2 ","1367","USA","GIA CD-446","Auch Teil 2 der Reihe beschäftigt sich noch mit Repertoire der unteren Schwierigkeitsgrade 2 und 3.","","KOB","","","","3","","","GIA","",""
"Tempered Steel","1368","USA","Mark MCD-2788","Hinweise zu den Produktionen der Firma Mark Custom Recording Service siehe CD »1988 Mid-West US Marine Band«.","usatemperedsteel","KOB","Carpe Diem Musikverlag","35,00","MCD-2788","","","","Mark","17.9",""
"Temple University Wind Symphony","1369","USA","Albany Troy 271","","usatempleuws","KOB","Carpe Diem Musikverlag","39,90","TROY271","","","","Albany","20.4",""
"Testament","1370","USA","RR-49 CD","Hier wird amerikanische Musik für Männerchor und Blasorchester auf einem schwindelerregend hohen Niveau geboten.","usatestament","KOB","Inakustik","44,50","RR49","","","","RR","22.75",""
"Texas A & I University Symphonic Band","1371","USA","Mark TMEA93MCD-1","Hinweise zu den Produktionen der Firma Mark Custom Recording Service siehe CD »1988 Mid-West US Marine Band«.","","KOB","","","","","","","Mark","",""
